product_code,product_name,material,spec,dimensions,category,packaging,mold,cost,price,production,note,images_count,image_files,has_print_area,source_file,source_type
BT500-G004,BT500-G004 PET / 500ml,PET,PET / 500ml,,Unknown/PET,Ø32 / 2cavity,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
BT100-TM01,BT100-TM01 PET / 100ml,PET,PET / 100ml,,Unknown/PET,Ø24 / 4cavity,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
BT150-T001,BT150-T001 PET / 150ml,PET,PET / 150ml,,Unknown/PET,Ø24 / 4cavity,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
BT250-T001,BT250-T001 PET / 250ml,PET,PET / 250ml,,Unknown/PET,Ø24 / 4cavity,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
BT500-L003,BT500-L003 PET / 500ml,PET,PET / 500ml,,Unknown/PET,Ø32 / 2cavity,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
BT300-D002,BT300-D002 PET / 300ml,PET,PET / 300ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
BT500-K001,BT500-K001 PET / 500ml,PET,PET / 500ml,,Unknown/PET,Ø28 / 2cavity,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
GT500-R002,GT500-R002 PET / 500ml,PET,PET / 500ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT030-RP01,HT030-RP01 PET / 30ml,PET,PET / 30ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT050-RP01,HT050-RP01 PET / 50ml,PET,PET / 50ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT030-RC01,HT030-RC01 PET / 30ml,PET,PET / 30ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT050-RC01,HT050-RC01 PET / 50ml,PET,PET / 50ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT080-RP01,HT080-RP01 PET / 80ml,PET,PET / 80ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT080-RC01,HT080-RC01 PET / 80ml,PET,PET / 80ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT100-RP01,HT100-RP01 PET / 80ml,PET,PET / 80ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT015-SP01,HT015-SP01 PET / 15ml,PET,PET / 15ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT020-SP01,HT020-SP01 PET / 20ml,PET,PET / 20ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT030-SP01,HT030-SP01 PET / 30ml,PET,PET / 30ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT050-SP01,HT050-SP01 PET / 50ml,PET,PET / 50ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
HT100-SP01,HT100-SP01 PET / 100ml,PET,PET / 100ml,,Unknown/PET,,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
JT220-G002,JT220-G002 캡:PP/용기PET/220g,PET,캡:PP/용기PET/220g,,Unknown/PET,Ø76 / 2cavity,,,,,,0,,false,제품 리스트_3.PET.xlsx,excel
38x70(mm)/Ø20,38x70(mm)/Ø20 PET,PET,PET,,Unknown/PET,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
47x114(mm)/Ø24,47x114(mm)/Ø24 PET,PET,PET,,Unknown/PET,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
42x114(mm)/Ø24,42x114(mm)/Ø24 PET,PET,PET,,Unknown/PET,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
45x162(mm)/Ø24,45x162(mm)/Ø24 PET,PET,PET,,Unknown/PET,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
52x176(mm)/Ø24,52x176(mm)/Ø24 PET,PET,PET,,Unknown/PET,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
39x114(mm)/Ø20,39x114(mm)/Ø20 PET,PET,PET,,Unknown/PET,,,,,,,0,,false,제품 리스트_6.전용몰드.xlsx,excel
