category,idx,product_name,url,crawl_status,image_count,image_status,image_types,print_area_status,spec_count,spec_status,spec_keys,crawled_at,json_path
Bottle,624,Unknown Product,http://chungjinkorea.com/kr/product/view.php?idx=624,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:57:47.809894,crawled_products/idx_624.json
Bottle,626,150ml 파우더브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=626,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:45:34.576065,crawled_products/idx_626.json
Bottle,628,80ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=628,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:55:42.264491,crawled_products/idx_628.json
Bottle,630,110ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=630,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:42:39.188665,crawled_products/idx_630.json
Bottle,631,130ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=631,성공,1,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:34:10.221885,crawled_products/idx_631.json
Unknown,659,24파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=659,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:56:37.536320,crawled_products/idx_659.json
Unknown,662,28파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=662,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:04:44.050838,crawled_products/idx_662.json
Unknown,663,24파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=663,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:03:00.745758,crawled_products/idx_663.json
Unknown,664,28파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=664,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:58:35.730802,crawled_products/idx_664.json
Unknown,665,24파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=665,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:02:51.666009,crawled_products/idx_665.json
Unknown,666,24파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=666,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:54:50.234711,crawled_products/idx_666.json
Unknown,667,28파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=667,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:00:38.535384,crawled_products/idx_667.json
Unknown,668,28파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=668,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:58:43.575423,crawled_products/idx_668.json
Unknown,669,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=669,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:59:30.103739,crawled_products/idx_669.json
Unknown,670,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=670,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:53:52.051984,crawled_products/idx_670.json
Unknown,671,24파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=671,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:04:08.926734,crawled_products/idx_671.json
Unknown,672,24파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=672,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:51:09.916300,crawled_products/idx_672.json
Unknown,673,28파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=673,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:59:15.102950,crawled_products/idx_673.json
Unknown,674,28파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=674,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:49:49.721472,crawled_products/idx_674.json
Unknown,675,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=675,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:50:34.649388,crawled_products/idx_675.json
Unknown,676,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=676,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:02:17.306787,crawled_products/idx_676.json
Unknown,677,24파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=677,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:47:29.374118,crawled_products/idx_677.json
Unknown,678,24파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=678,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:01:59.379659,crawled_products/idx_678.json
Unknown,679,28파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=679,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:56:10.771132,crawled_products/idx_679.json
Unknown,680,28파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=680,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:57:31.421406,crawled_products/idx_680.json
Unknown,681,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=681,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:58:27.751370,crawled_products/idx_681.json
Unknown,682,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=682,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:46:36.328124,crawled_products/idx_682.json
Unknown,683,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=683,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:56:27.972636,crawled_products/idx_683.json
Unknown,684,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=684,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:53:05.198383,crawled_products/idx_684.json
Unknown,685,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=685,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:54:40.067971,crawled_products/idx_685.json
Unknown,686,32파이 일반펌프,http://chungjinkorea.com/kr/product/view.php?idx=686,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:46:27.815212,crawled_products/idx_686.json
Unknown,687,24파이 고점도펌프,http://chungjinkorea.com/kr/product/view.php?idx=687,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:52:21.486106,crawled_products/idx_687.json
Unknown,688,28파이 고점도펌프,http://chungjinkorea.com/kr/product/view.php?idx=688,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:49:14.262570,crawled_products/idx_688.json
Unknown,689,32파이 고점도펌프,http://chungjinkorea.com/kr/product/view.php?idx=689,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:55:23.358877,crawled_products/idx_689.json
Unknown,691,24파이 고점도펌프,http://chungjinkorea.com/kr/product/view.php?idx=691,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:52:56.579725,crawled_products/idx_691.json
Unknown,692,32파이 고점도펌프,http://chungjinkorea.com/kr/product/view.php?idx=692,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:03:59.807734,crawled_products/idx_692.json
Unknown,693,32파이 무광 고점도펌프,http://chungjinkorea.com/kr/product/view.php?idx=693,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:03:34.627527,crawled_products/idx_693.json
Unknown,694,32파이 리무버 펌프,http://chungjinkorea.com/kr/product/view.php?idx=694,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:02:42.726345,crawled_products/idx_694.json
Unknown,695,43파이 스토퍼형 거품펌프,http://chungjinkorea.com/kr/product/view.php?idx=695,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:54:12.062330,crawled_products/idx_695.json
Unknown,696,43파이 오버캡형 거품펌프,http://chungjinkorea.com/kr/product/view.php?idx=696,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:45:25.488435,crawled_products/idx_696.json
Unknown,697,28파이 건스프레이 ,http://chungjinkorea.com/kr/product/view.php?idx=697,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:04:17.208060,crawled_products/idx_697.json
Unknown,698,28파이 건스프레이,http://chungjinkorea.com/kr/product/view.php?idx=698,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:47:46.863603,crawled_products/idx_698.json
Unknown,699,28파이 폼건스프레이,http://chungjinkorea.com/kr/product/view.php?idx=699,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:02:25.505748,crawled_products/idx_699.json
Unknown,700,28파이 폼건스프레이,http://chungjinkorea.com/kr/product/view.php?idx=700,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:58:11.541522,crawled_products/idx_700.json
Unknown,701,24파이 미니건스프레이,http://chungjinkorea.com/kr/product/view.php?idx=701,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:59:45.383915,crawled_products/idx_701.json
Unknown,702,24파이 미니건스프레이,http://chungjinkorea.com/kr/product/view.php?idx=702,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:49:05.702212,crawled_products/idx_702.json
Unknown,703,20파이 미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=703,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:56:19.329791,crawled_products/idx_703.json
Unknown,704,24파이 미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=704,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:00:02.746097,crawled_products/idx_704.json
Unknown,705,24파이 풀커버 미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=705,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:04:35.030012,crawled_products/idx_705.json
Unknown,706,20파이 미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=706,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:48:57.082740,crawled_products/idx_706.json
Unknown,707,24파이 미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=707,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:02:07.655940,crawled_products/idx_707.json
Unknown,709,24파이 미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=709,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:54:30.241103,crawled_products/idx_709.json
Unknown,710,24파이 일자형 미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=710,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:58:51.416249,crawled_products/idx_710.json
Unknown,711,20파이 코미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=711,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:49:58.243308,crawled_products/idx_711.json
Unknown,712,24파이 코미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=712,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:51:00.448702,crawled_products/idx_712.json
Unknown,713,20파이 미세분사 미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=713,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:46:44.899152,crawled_products/idx_713.json
Unknown,714,24파이 미세분사 미스트펌프,http://chungjinkorea.com/kr/product/view.php?idx=714,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:55:32.878537,crawled_products/idx_714.json
Unknown,716,20파이 에센스펌프,http://chungjinkorea.com/kr/product/view.php?idx=716,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:55:43.691143,crawled_products/idx_716.json
Unknown,718,24파이 에센스펌프,http://chungjinkorea.com/kr/product/view.php?idx=718,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:57:08.461482,crawled_products/idx_718.json
Unknown,719,18파이 에센스펌프(소),http://chungjinkorea.com/kr/product/view.php?idx=719,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:57:23.492557,crawled_products/idx_719.json
Unknown,720,18파이 에센스펌프,http://chungjinkorea.com/kr/product/view.php?idx=720,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:48:03.805038,crawled_products/idx_720.json
Unknown,721,24파이 풀커버 에센스펌프,http://chungjinkorea.com/kr/product/view.php?idx=721,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:54:02.029020,crawled_products/idx_721.json
Unknown,723,24파이 오일펌프,http://chungjinkorea.com/kr/product/view.php?idx=723,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:56:03.101467,crawled_products/idx_723.json
Unknown,724,24파이 온오프펌프,http://chungjinkorea.com/kr/product/view.php?idx=724,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:51:36.119023,crawled_products/idx_724.json
Unknown,725,24파이 온오프 오일펌프,http://chungjinkorea.com/kr/product/view.php?idx=725,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:53:40.907948,crawled_products/idx_725.json
Unknown,726,20파이 프레스캡,http://chungjinkorea.com/kr/product/view.php?idx=726,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:55:13.108357,crawled_products/idx_726.json
Unknown,727,24파이 프레스캡,http://chungjinkorea.com/kr/product/view.php?idx=727,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:00:47.834846,crawled_products/idx_727.json
Unknown,729,28파이 프레스캡,http://chungjinkorea.com/kr/product/view.php?idx=729,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:04:26.287562,crawled_products/idx_729.json
Unknown,732,20파이 원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=732,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:53:32.538414,crawled_products/idx_732.json
Unknown,733,24파이 원터치캡(3파이),http://chungjinkorea.com/kr/product/view.php?idx=733,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:46:19.147302,crawled_products/idx_733.json
Unknown,734,24파이 원터치캡(6파이),http://chungjinkorea.com/kr/product/view.php?idx=734,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:03:18.076680,crawled_products/idx_734.json
Unknown,735,28파이 원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=735,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:57:16.122944,crawled_products/idx_735.json
Unknown,736,24파이 무광 원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=736,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:47:20.696053,crawled_products/idx_736.json
Unknown,737,24파이 둥근머리원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=737,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:48:21.615761,crawled_products/idx_737.json
Unknown,738,24파이 둥근머리원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=738,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:45:08.328215,crawled_products/idx_738.json
Unknown,739,24파이 원터치캡,http://chungjinkorea.com/kr/product/view.php?idx=739,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:46:10.006836,crawled_products/idx_739.json
Unknown,740,20파이 룰렛캡,http://chungjinkorea.com/kr/product/view.php?idx=740,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:03:51.323400,crawled_products/idx_740.json
Unknown,741,24파이 룰렛캡,http://chungjinkorea.com/kr/product/view.php?idx=741,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:50:25.119952,crawled_products/idx_741.json
Unknown,742,28파이 룰렛캡,http://chungjinkorea.com/kr/product/view.php?idx=742,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:00:57.875197,crawled_products/idx_742.json
Unknown,743,32파이 룰렛캡,http://chungjinkorea.com/kr/product/view.php?idx=743,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:51:18.506960,crawled_products/idx_743.json
Unknown,744,43파이 룰렛캡,http://chungjinkorea.com/kr/product/view.php?idx=744,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:48:12.254074,crawled_products/idx_744.json
Unknown,745,20파이 민자 단캡,http://chungjinkorea.com/kr/product/view.php?idx=745,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:58:19.762529,crawled_products/idx_745.json
Unknown,746,24파이 민자캡,http://chungjinkorea.com/kr/product/view.php?idx=746,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:03:26.286579,crawled_products/idx_746.json
Unknown,747,28파이 민자캡,http://chungjinkorea.com/kr/product/view.php?idx=747,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:01:50.067028,crawled_products/idx_747.json
Unknown,748,32파이 민자캡,http://chungjinkorea.com/kr/product/view.php?idx=748,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:52:03.037360,crawled_products/idx_748.json
Unknown,749,20파이 스킨각캡,http://chungjinkorea.com/kr/product/view.php?idx=749,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:54:21.278456,crawled_products/idx_749.json
Unknown,750,24파이 스킨각캡,http://chungjinkorea.com/kr/product/view.php?idx=750,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:01:23.645834,crawled_products/idx_750.json
Unknown,751,20파이 이중단캡,http://chungjinkorea.com/kr/product/view.php?idx=751,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:46:53.689055,crawled_products/idx_751.json
Unknown,752,24파이 이중단캡,http://chungjinkorea.com/kr/product/view.php?idx=752,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:50:43.279834,crawled_products/idx_752.json
Unknown,753,40파이 이중캡,http://chungjinkorea.com/kr/product/view.php?idx=753,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:48:30.874583,crawled_products/idx_753.json
Unknown,754,41파이 이중캡,http://chungjinkorea.com/kr/product/view.php?idx=754,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:52:11.808226,crawled_products/idx_754.json
Unknown,755,45파이 이중캡,http://chungjinkorea.com/kr/product/view.php?idx=755,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:50:07.491756,crawled_products/idx_755.json
Unknown,756,50파이 이중캡,http://chungjinkorea.com/kr/product/view.php?idx=756,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:57:01.201479,crawled_products/idx_756.json
Unknown,759,20파이 내지캡,http://chungjinkorea.com/kr/product/view.php?idx=759,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:46:00.822305,crawled_products/idx_759.json
Unknown,760,24파이 내지캡,http://chungjinkorea.com/kr/product/view.php?idx=760,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:59:37.352672,crawled_products/idx_760.json
Unknown,761,28파이 내지캡,http://chungjinkorea.com/kr/product/view.php?idx=761,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:49:22.771789,crawled_products/idx_761.json
Unknown,762,32파이 내지캡,http://chungjinkorea.com/kr/product/view.php?idx=762,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:49:32.009665,crawled_products/idx_762.json
Unknown,763,24파이 스킨 R캡,http://chungjinkorea.com/kr/product/view.php?idx=763,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:58:59.271659,crawled_products/idx_763.json
Unknown,776,270g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=776,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T02:49:04.904451,crawled_products/idx_776.json
Unknown,777,450g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=777,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:52:49.184312,crawled_products/idx_777.json
Unknown,779,100g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=779,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:51:02.624571,crawled_products/idx_779.json
Unknown,780,120g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=780,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T02:52:19.752926,crawled_products/idx_780.json
Unknown,781,500g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=781,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:49:23.513176,crawled_products/idx_781.json
Unknown,782,250g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=782,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:48:57.301187,crawled_products/idx_782.json
Unknown,783,300g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=783,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:51:33.726758,crawled_products/idx_783.json
Unknown,784,500g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=784,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:47:52.333075,crawled_products/idx_784.json
Unknown,785,15g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=785,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T02:47:19.776644,crawled_products/idx_785.json
Unknown,787,300g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=787,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:47:10.825240,crawled_products/idx_787.json
Unknown,788,500g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=788,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:48:46.357760,crawled_products/idx_788.json
Unknown,790,50g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=790,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:49:33.694339,crawled_products/idx_790.json
Unknown,792,300g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=792,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:51:57.370701,crawled_products/idx_792.json
Unknown,797,40파이 이중캡,http://chungjinkorea.com/kr/product/view.php?idx=797,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:51:45.269113,crawled_products/idx_797.json
Unknown,798,20파이 이중캡 안개미스트,http://chungjinkorea.com/kr/product/view.php?idx=798,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:59:54.374023,crawled_products/idx_798.json
Unknown,799,24파이 이중캡 안개미스트,http://chungjinkorea.com/kr/product/view.php?idx=799,성공,2,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:59:22.708673,crawled_products/idx_799.json
Unknown,807,220g 원터치패드 크림용기,http://chungjinkorea.com/kr/product/view.php?idx=807,성공,3,성공,"additional_2,main",없음,3,완료,"Phone,Fax,Email",2025-10-18T02:48:36.344581,crawled_products/idx_807.json
Bottle,809,30ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=809,성공,4,성공,"additional_2,main,additional_3",성공,3,완료,"Phone,Fax,Email",2025-10-18T13:00:23.221140,crawled_products/idx_809.json
Bottle,810,1000ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=810,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:37:15.242855,crawled_products/idx_810.json
Bottle,811,100ml 헤비브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=811,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:33:51.698835,crawled_products/idx_811.json
Unknown,812,150g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=812,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:52:39.430689,crawled_products/idx_812.json
Unknown,813,200g 크림사출용기,http://chungjinkorea.com/kr/product/view.php?idx=813,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T02:51:12.950960,crawled_products/idx_813.json
Bottle,814,120ml 튜브브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=814,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:53:23.041939,crawled_products/idx_814.json
Bottle,815,165ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=815,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:32:18.251687,crawled_products/idx_815.json
Bottle,816,200ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=816,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T13:03:02.629049,crawled_products/idx_816.json
Bottle,817,10ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=817,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:51:50.220042,crawled_products/idx_817.json
Bottle,818,200ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=818,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:38:56.200065,crawled_products/idx_818.json
Unknown,820,43파이 오버캡형 무광 거품펌프,http://chungjinkorea.com/kr/product/view.php?idx=820,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T07:03:09.619785,crawled_products/idx_820.json
Unknown,821,20파이 풀커버 안개미스트,http://chungjinkorea.com/kr/product/view.php?idx=821,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:45:34.777659,crawled_products/idx_821.json
Unknown,822,20파이 풀커버 에센스펌프,http://chungjinkorea.com/kr/product/view.php?idx=822,성공,1,성공,main,없음,3,완료,"Phone,Fax,Email",2025-10-18T06:48:48.101920,crawled_products/idx_822.json
Bottle,823,210ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=823,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:37:24.616145,crawled_products/idx_823.json
Bottle,824,65ml 튜브브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=824,성공,2,성공,main,성공,3,완료,"Phone,Fax,Email",2025-10-18T12:33:33.474938,crawled_products/idx_824.json
Bottle,825,120ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=825,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:49:50.857930,crawled_products/idx_825.json
Bottle,826,300ml 다층브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=826,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:34:01.521257,crawled_products/idx_826.json
Bottle,827,30ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=827,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:41:33.437982,crawled_products/idx_827.json
Bottle,828,10ml 브로우용기,http://chungjinkorea.com/kr/product/view.php?idx=828,성공,3,성공,"additional_2,main",성공,3,완료,"Phone,Fax,Email",2025-10-18T12:39:24.703767,crawled_products/idx_828.json
