product_code,product_name,material,spec,dimensions,category,packaging,mold,cost,price,production,note,images_count,image_files,has_print_area,source_file,source_type
BE250-H002,250ml 브로우용기,PE,66x46x151(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658307245.jpg,false,idx_187.json,crawled
BE500-G007,500ml 브로우용기,PE,70x170(mm)/Ø28,,Bottle/PE,,,,,,,1,GOODS1_1658124194.jpg,false,idx_98.json,crawled
BE400-G001,400ml 브로우용기,PE,60x178(mm)/Ø28,,Bottle/PE,,,,,,,1,GOODS1_1658122999.jpg,false,idx_77.json,crawled
BE400-A002,400ml 브로우용기,PE,74x48x171(mm)/Ø28,,Bottle/PE,,,,,,,1,GOODS1_1658128780.jpg,false,idx_144.json,crawled
BE111-R003(32),1000ml 브로우용기,PE,80x253(mm)/Ø32,,Bottle/PE,,,,,,,2,GOODS1_1675234200.jpg|ADD_GOODS1_1675234200.jpg,false,idx_810.json,crawled
BE500-T004,500ml 브로우용기,PE,64x196(mm)/Ø28,,Bottle/PE,,,,,,,2,GOODS1_1658125587.jpg|ADD_GOODS1_1658125587.jpg,false,idx_113.json,crawled
BE320-R005,320ml 브로우용기,PE,63x139(mm)/Ø24,,Bottle/PE,,,,,,,4,ADD_GOODS2_1748423091.jpg|ADD_GOODS3_1748423091.jpg|GOODS1_1748423091.jpg|ADD_GOODS1_1748423091.jpg,false,idx_943.json,crawled
BE800-G011,800ml 브로우용기,PE,77x212(mm)/Ø28,,Bottle/PE,,,,,,,1,GOODS1_1658124594.jpg,false,idx_105.json,crawled
BE111-R005,1100ml 브로우용기,PE,93x208(mm)/Ø32,,Bottle/PE,,,,,,,4,ADD_GOODS2_173433631320250321130329.jpg|ADD_GOODS3_173433631320250321130329.jpg|GOODS1_173433631320250321130329.jpg|ADD_GOODS1_173433631320250321130329.jpg,false,idx_914.json,crawled
BE230-U001,230ml 브로우용기,PE,72x51x121(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658129622.jpg,false,idx_152.json,crawled
BE240-R005,240ml 브로우용기,PE,57x128(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658117223.jpg,false,idx_46.json,crawled
BE111-R006,1000ml 브로우용기,PE,90x208(mm)/Ø33,,Bottle/PE,,,,,,,2,GOODS1_1658117471.jpg|ADD_GOODS1_1658117471.jpg,false,idx_50.json,crawled
BE300-L001,300ml 브로우용기,PE,61x155(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658126120.jpg,false,idx_118.json,crawled
BE111-S007,1000ml 브로우용기,PE,79x79x232(mm)/Ø28,,Bottle/PE,,,,,,,2,GOODS1_1658128078.jpg|ADD_GOODS1_1658128078.jpg,false,idx_134.json,crawled
BE520-G004,520ml 브로우용기,PE,79x139(mm)/Ø33,,Bottle/PE,,,,,,,1,GOODS1_1658123940.jpg,false,idx_93.json,crawled
BE300-G003,300ml 브로우용기,PE,50x195(mm)/Ø24,,Bottle/PE,,,,,,,3,ADD_GOODS2_1685667282.jpg|GOODS1_1685667282.jpg|ADD_GOODS1_1685667282.jpg,false,idx_837.json,crawled
BE290-U005,290ml 브로우용기,PE,87x41x161(mm)/Ø24,,Bottle/PE,,,,,,,2,GOODS1_1658132046.jpg|1658132046_1.jpg,false,idx_163.json,crawled
TE300-K002,300ml 튜브브로우용기,PE,72x180(mm)/Ø20,,Bottle/PE,,,,,,,2,GOODS1_1660006440.jpg|ADD_GOODS1_1660006440.jpg,false,idx_476.json,crawled
BE480-U014,480ml 브로우용기,PE,85x62x180(mm)/Ø33,,Bottle/PE,,,,,,,2,GOODS1_1658133168.jpg|1658133168_1.jpg,false,idx_175.json,crawled
BE300-G007,300ml 브로우용기,PE,51x186(mm)/Ø24,,Bottle/PE,,,,,,,4,ADD_GOODS2_1724304373.jpg|ADD_GOODS3_1724304373.jpg|GOODS1_1724304373.jpg|ADD_GOODS1_1724304373.jpg,false,idx_899.json,crawled
TE080-T001,80ml 튜브브로우용기,PE,40x124(mm)/Ø20,,Bottle/PE,,,,,,,1,GOODS1_1660004501.jpg,false,idx_460.json,crawled
BE050-G003,50ml 브로우용기,PE,32x102(mm)/Ø20,,Bottle/PE,,,,,,,4,ADD_GOODS2_165812344920250225150646.jpg|ADD_GOODS3_165812344920250225150646.jpg|GOODS1_165812344920250225150646.jpg|ADD_GOODS1_165812344920250225150646.jpg,false,idx_85.json,crawled
BE270-S001,270ml 브로우용기,PE,43x43x179(mm)/Ø24,,Bottle/PE,,,,,,,2,GOODS1_1658126401.jpg|ADD_GOODS1_1658126401.jpg,false,idx_122.json,crawled
TE015-G001,15ml 튜브브로우용기,PE,17x105(mm)/Ø13,,Bottle/PE,,,,,,,1,GOODS1_1659933722.jpg,false,idx_437.json,crawled
BE111-G016,1000ml 브로우용기,PE,86x215(mm)/Ø32,,Bottle/PE,,,,,,,3,ADD_GOODS2_1734335988.jpg|GOODS1_1734335988.jpg|ADD_GOODS1_1734335988.jpg,false,idx_913.json,crawled
TE030-G002,30ml 튜브브로우용기,PE,27x89(mm)/Ø24,,Bottle/PE,,,,,,,2,GOODS1_1659933914.jpg|ADD_GOODS1_1659933914.jpg,false,idx_440.json,crawled
BE050-U002,50ml 브로우용기,PE,44x30x87(mm)/Ø16,,Bottle/PE,,,,,,,1,GOODS1_1658129882.jpg,false,idx_155.json,crawled
BE080-G010,80ml 브로우용기,PE,36x118(mm)/Ø22,,Bottle/PE,,,,,,,2,GOODS1_1658124447.jpg|ADD_GOODS1_1658124447.jpg,false,idx_102.json,crawled
BE550-F001,550ml 브로우용기,PE,81x165(mm)/Ø32,,Bottle/PE,,,,,,,1,GOODS1_1658125705.jpg,false,idx_114.json,crawled
BE010-GU01,10ml 브로우용기,PE,23x53(mm)/Ø20,,Bottle/PE,,,,,,,3,ADD_GOODS2_1676422014.jpg|GOODS1_1676422014.jpg|ADD_GOODS1_1676422014.jpg,false,idx_817.json,crawled
TE400-R001,400ml 튜브브로우용기,PE,63x179(mm),,Bottle/PE,,,,,,,2,GOODS1_1660004271.jpg|ADD_GOODS1_1660004271.jpg,false,idx_456.json,crawled
BE600-A001,600ml 브로우용기,PE,81x52x215(mm)/Ø33,,Bottle/PE,,,,,,,3,GOODS1_1658128682.jpg|ADD_GOODS1_1658128682.jpg|1658128682_1.jpg,false,idx_143.json,crawled
BE060-G001,60ml 브로우용기,PE,34x94(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658122709.jpg,false,idx_70.json,crawled
BE111-G006,1000ml 브로우용기,PE,87x211(mm)/Ø32,,Bottle/PE,,,,,,,4,ADD_GOODS2_1744246144.jpg|ADD_GOODS3_1744246144.jpg|GOODS1_1744246144.jpg|ADD_GOODS1_1744246144.jpg,false,idx_929.json,crawled
BE140-K001,140ml 브로우용기,PE,58x32x115(mm)/Ø24,,Bottle/PE,,,,,,,2,GOODS1_1658283712.jpg|ADD_GOODS1_1658283712.jpg,false,idx_180.json,crawled
BE115-R001,1500ml 브로우용기,PE,106x239(mm)/Ø33,,Bottle/PE,,,,,,,1,GOODS1_1658116206.jpg,false,idx_27.json,crawled
BE500-U017,500ml 브로우용기,PE,103x52x157(mm)/Ø30,,Bottle/PE,,,,,,,2,GOODS1_1658133705.jpg|1658133705_1.jpg,false,idx_179.json,crawled
BE100-R002,100ml 브로우용기,PE,42x104(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658116385.jpg,false,idx_31.json,crawled
BE150-G002,150ml 브로우용기,PE,48x122(mm)/Ø24,,Bottle/PE,,,,,,,4,ADD_GOODS2_1720757753.jpg|ADD_GOODS3_1720757753.jpg|GOODS1_1720757753.jpg|ADD_GOODS1_1720757753.jpg,false,idx_895.json,crawled
BE300-G004,300ml 브로우용기,PE,68x117(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658123695.jpg,false,idx_89.json,crawled
BE500-R012,500ml 브로우용기,PE,73x183(mm)/Ø28,,Bottle/PE,,,,,,,3,GOODS1_1658121423.jpg|ADD_GOODS1_1658121423.jpg|1658121423_1.jpg,false,idx_66.json,crawled
BE280-G004,280ml 브로우용기,PE,63x128(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658123599.jpg,false,idx_88.json,crawled
BE020-G001,20ml 브로우용기,PE,27x64(mm)/Ø20,,Bottle/PE,,,,,,,1,GOODS1_1658122559.jpg,false,idx_67.json,crawled
TE500-H002,500ml 튜브브로우용기,PE,84x48x207(mm)/Ø20,,Bottle/PE,,,,,,,2,GOODS1_1660006849.jpg|1660006849_1.jpg,false,idx_482.json,crawled
BE200-U017,200ml 브로우용기,PE,75x38x140(mm)/Ø28,,Bottle/PE,,,,,,,2,GOODS1_1658133667.jpg|ADD_GOODS1_1658133667.jpg,false,idx_178.json,crawled
BE065-R002,65ml 브로우용기,PE,38x84(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658116351.jpg,false,idx_30.json,crawled
BE500-C003,500ml 브로우용기,PE,105x56x200(mm)/Ø28,,Bottle/PE,,,,,,,2,GOODS1_1658366828.jpg|1658366828_1.jpg,false,idx_197.json,crawled
BE220-G015,220ml 브로우용기,PE,80x73(mm)/Ø24,,Bottle/PE,,,,,,,4,ADD_GOODS2_1720754508.jpg|ADD_GOODS3_1720754508.jpg|GOODS1_1720754508.jpg|ADD_GOODS1_1720754508.jpg,false,idx_894.json,crawled
BE200-P001,200ml 알약용기,PE,60x109(mm)/Ø38,,Bottle/PE,,,,,,,3,ADD_GOODS2_171098835120250827140805.jpg|GOODS1_171098835120250827140805.jpg|ADD_GOODS1_171098835120250827140805.jpg,false,idx_882.json,crawled
BE200-K001,200ml 브로우용기,PE,69x38x139(mm)/Ø24,,Bottle/PE,,,,,,,2,GOODS1_1658285551.jpg|ADD_GOODS1_1658285551.jpg,false,idx_181.json,crawled
BE900-R001,900ml 브로우용기,PE,81x234(mm)/Ø32,,Bottle/PE,,,,,,,1,GOODS1_1658116137.jpg,false,idx_26.json,crawled
BE100-G001,100ml 브로우용기,PE,39x120(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658122750.jpg,false,idx_71.json,crawled
BE500-C013,500ml 브로우용기,PE,74x47x217(mm)/Ø28,,Bottle/PE,,,,,,,2,GOODS1_1658393983.jpg|1658393983_1.jpg,false,idx_284.json,crawled
TE200-R002,200ml 튜브브로우용기,PE,55x118(mm)/Ø32,,Bottle/PE,,,,,,,2,GOODS1_1660004337.jpg|ADD_GOODS1_1660004337.jpg,false,idx_457.json,crawled
BE500-A001,500ml 브로우용기,PE,77x51x207(mm)/Ø28,,Bottle/PE,,,,,,,3,ADD_GOODS2_165812856020250911155156.jpg|GOODS1_165812856020250911155156.jpg|ADD_GOODS1_165812856020250911155156.jpg,false,idx_142.json,crawled
BE300-F002,300ml 브로우용기,PE,64x143(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658125746.jpg,false,idx_115.json,crawled
BE200-U013,200ml 브로우용기,PE,65x35x151(mm)/Ø24,,Bottle/PE,,,,,,,3,ADD_GOODS2_1676421959.jpg|GOODS1_1676421959.jpg|ADD_GOODS1_1676421959.jpg,false,idx_816.json,crawled
GE230-S002,230ml 거품브로우용기,PE,67x67x88(mm)/Ø43,,Bottle/PE,,,,,,,2,GOODS1_166969863420250911155405.jpg|ADD_GOODS1_166969863420250911155405.jpg,false,idx_800.json,crawled
BE080-G011,80ml 브로우용기,PE,36x101(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658124511.jpg,false,idx_103.json,crawled
BE500-U001,500ml 브로우용기,PE,84x60x174(mm)/Ø32,,Bottle/PE,,,,,,,2,GOODS1_1658129779.jpg|1658129779_1.jpg,false,idx_154.json,crawled
BE200-G002,200ml 브로우용기,PE,49x152(mm)/Ø24,,Bottle/PE,,,,,,,2,GOODS1_1658123335.jpg|ADD_GOODS1_1658123335.jpg,false,idx_84.json,crawled
BE300-S001,300ml 브로우용기,PE,47x47x187(mm)/Ø24,,Bottle/PE,,,,,,,2,GOODS1_1658126459.jpg|ADD_GOODS1_1658126459.jpg,false,idx_123.json,crawled
TE010-G001,10ml 튜브브로우용기,PE,17x83(mm)/Ø13,,Bottle/PE,,,,,,,1,GOODS1_1659933651.jpg,false,idx_436.json,crawled
BE120-H001,120ml 브로우용기,PE,50x34x152(mm)/Ø20,,Bottle/PE,,,,,,,4,ADD_GOODS2_1757573433.jpg|ADD_GOODS3_1757573433.jpg|GOODS1_1757573433.jpg|ADD_GOODS1_1757573433.jpg,false,idx_965.json,crawled
BE350-U013,350ml 브로우용기,PE,74x42x176(mm)/Ø33,,Bottle/PE,,,,,,,3,GOODS1_1658133001.jpg|ADD_GOODS1_1658133001.jpg|1658133001_1.jpg,false,idx_174.json,crawled
BE230-G006,230ml 브로우용기,PE,51x153(mm)/Ø24,,Bottle/PE,,,,,,,4,ADD_GOODS2_1724301138.jpg|ADD_GOODS3_1724301138.jpg|GOODS1_1724301138.jpg|ADD_GOODS1_1724301138.jpg,false,idx_898.json,crawled
TE150-T001,150ml 튜브브로우용기,PE,50x147(mm)/Ø20,,Bottle/PE,,,,,,,1,GOODS1_1660004544.jpg,false,idx_461.json,crawled
BE220-U005,220ml 브로우용기,PE,80x37x152(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658132013.jpg,false,idx_162.json,crawled
TE060-H001,60ml 튜브브로우용기,PE,47x30x93(mm)/Ø18,,Bottle/PE,,,,,,,3,GOODS1_1660006478.jpg|ADD_GOODS1_1660006478.jpg|1660006478_1.jpg,false,idx_477.json,crawled
BE150-S008,150ml 브로우용기,PE,80x27x130(mm)/Ø20,,Bottle/PE,,,,,,,1,GOODS1_1658128164.jpg,false,idx_135.json,crawled
TE200-U003,200ml 브로우용기,PE,64x42x181(mm)/Ø20,,Bottle/PE,,,,,,,2,GOODS1_1684822024.jpg|ADD_GOODS1_1684822024.jpg,false,idx_836.json,crawled
BE150-R007,150ml 브로우용기,PE,54x104(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658119088.jpg,false,idx_51.json,crawled
BE500-L001,500ml 브로우용기,PE,71x187(mm)/Ø28,,Bottle/PE,,,,,,,1,GOODS1_1658126237.jpg,false,idx_119.json,crawled
BE300-R005,300ml 브로우용기,PE,62x136(mm)/Ø24,,Bottle/PE,,,,,,,1,GOODS1_1658117263.jpg,false,idx_47.json,crawled
GE300-R001,300ml 거품브로우용기,PE,69x122(mm)/Ø43,,Bottle/PE,,,,,,,1,GOODS1_1658475141.jpg,false,idx_363.json,crawled
BE420-U002,420ml 브로우용기,PE,77x54x176(mm)/Ø28,,Bottle/PE,,,,,,,2,GOODS1_1658130072.jpg|ADD_GOODS1_1658130072.jpg,false,idx_158.json,crawled
